timestamp_ms,is_race_on,speed_mps,ax,ay,az,slip_ratio_fl,slip_ratio_fr,slip_ratio_rl,slip_ratio_rr,sent_brk,abs_scale,learn_on,learn_ceiling,learn_cap,learn_alat,learn_dref,learn_verdict,learn_brake_d,learn_open
353939250,1,80.3954,-54.4727,5.627,-8.2003,0.0818,0.0512,-0.0668,-0.0753,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939265,1,80.2259,-51.5416,3.7064,-8.1017,0.0851,0.0459,-0.0806,-0.091,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939281,1,79.8522,-48.1871,1.5351,-7.6419,0.0886,0.0246,-0.0966,-0.1072,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939296,1,79.623,-48.9193,2.2256,-7.6053,0.0771,0.0154,-0.0982,-0.1111,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939312,1,79.3577,-50.8444,4.0817,-7.725,0.0708,0.0128,-0.0789,-0.1057,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939328,1,79.0777,-54.338,6.7205,-8.3721,0.0723,0.0157,-0.0801,-0.0752,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939343,1,78.814,-57.6454,8.9087,-8.499,0.0771,0.0235,-0.0662,-0.0661,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939359,1,78.584,-58.435,9.6628,-8.7945,0.089,0.0357,-0.0588,-0.0647,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939375,1,78.3924,-56.747,8.6585,-8.0803,0.1035,0.0517,-0.0603,-0.0713,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939390,1,78.2282,-53.1141,6.4027,-7.4562,0.1068,0.0693,-0.0739,-0.0841,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939406,1,78.0798,-48.9651,3.524,-6.9848,0.1048,0.0724,-0.0966,-0.1018,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939421,1,77.753,-42.742,-0.2929,-7.0756,0.0921,0.0345,-0.1279,-0.1469,0,1,1,6.43,1.608,37.73,37.33,0,0,1
353939437,1,77.5351,-43.6609,-0.0921,-7.1451,0.0825,0.0196,-0.1314,-0.1415,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939453,1,77.2613,-46.0241,1.9588,-7.0978,0.0593,0.0142,-0.1338,-0.1127,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939468,1,76.967,-49.7211,4.7642,-8.2977,0.0604,0.0192,-0.1014,-0.0901,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939484,1,76.6838,-53.6706,7.4284,-7.909,0.0646,0.0275,-0.0841,-0.0739,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939500,1,76.4382,-56.1985,8.9228,-8.7394,0.0715,0.035,-0.0753,-0.0699,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939515,1,76.225,-55.63,8.6641,-8.4257,0.0786,0.0409,-0.0751,-0.0752,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939531,1,75.818,-52.6549,6.7366,-7.7812,0.0686,0.0217,-0.0932,-0.1013,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939546,1,75.5976,-52.2421,6.4393,-7.7717,0.0626,0.0151,-0.101,-0.1058,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939562,1,75.353,-53.4205,7.0113,-8.311,0.0663,0.0161,-0.0958,-0.0887,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939578,1,75.1051,-54.2561,7.934,-8.4871,0.0706,0.0203,-0.0858,-0.0797,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939593,1,74.8733,-55.3063,8.5815,-8.3083,0.0741,0.0286,-0.0839,-0.0716,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939609,1,74.671,-53.98,8.0299,-7.8133,0.0772,0.0405,-0.085,-0.0704,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939625,1,74.4883,-52.6111,6.9708,-7.837,0.0778,0.0472,-0.0904,-0.0784,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939640,1,74.3166,-49.8609,5.4478,-7.6484,0.0766,0.0432,-0.1039,-0.0927,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939656,1,74.1398,-47.3199,4.0206,-7.5391,0.0741,0.0297,-0.1137,-0.1067,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939671,1,73.7228,-47.2368,4.0893,-8.3191,0.0557,0.0121,-0.1218,-0.1126,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939687,1,73.4736,-48.4464,5.1658,-7.7318,0.0459,0.0134,-0.1102,-0.087,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939703,1,73.2252,-51.3813,6.9703,-8.8476,0.0453,0.0203,-0.1014,-0.0699,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939718,1,72.9887,-52.7175,8.1072,-8.9708,0.0394,0.0175,-0.098,-0.0633,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939734,1,72.7749,-53.9459,8.8415,-9.1083,0.038,0.0188,-0.1028,-0.0617,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939750,1,72.5732,-53.3425,8.3915,-8.6646,0.0385,0.0225,-0.0982,-0.0593,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939765,1,72.3543,-54.022,8.7395,-8.9392,0.0342,0.0169,-0.0956,-0.056,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939781,1,71.9233,-54.6815,9.4293,-9.1248,0.0326,0.0088,-0.0804,-0.0718,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939796,1,71.7,-55.4137,10.0583,-8.5599,0.0363,0.0128,-0.0749,-0.056,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939812,1,71.4971,-56.29,10.6727,-8.8919,0.0424,0.0224,-0.0642,-0.0491,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939828,1,71.3227,-55.0347,10.2389,-8.4631,0.0473,0.0328,-0.0539,-0.0439,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939843,1,71.1697,-52.5573,8.9978,-8.361,0.0479,0.0375,-0.0473,-0.0402,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939859,1,71.0342,-50.2544,7.3502,-7.7038,0.0436,0.0318,-0.0391,-0.046,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939875,1,70.9043,-47.4306,5.4203,-7.1234,0.0393,0.0195,-0.0337,-0.041,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939890,1,70.7733,-45.2992,3.9442,-7.0092,0.0361,0.0126,-0.0132,-0.0262,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939906,1,70.521,-44.3807,3.3915,-6.2111,0.0305,0.0067,0.0638,-0.0112,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939921,1,70.4008,-45.9756,4.3793,-5.6381,0.0259,0.0036,0.0948,0.0024,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939937,1,70.2904,-47.4437,5.6694,-5.6043,0.0218,0.0018,0.1231,0.017,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939953,1,70.2046,-48.125,6.6548,-4.3609,0.0184,0.0041,0.1403,0.0324,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939968,1,70.1503,-48.9056,7.4712,-3.6601,0.0154,0.0099,0.1521,0.0449,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353939984,1,70.1099,-47.9809,7.5491,-2.5926,0.0112,0.0111,0.1648,0.0583,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940000,1,70.0663,-47.3936,7.2244,-1.5405,0.0089,0.0075,0.1907,0.0696,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940015,1,70.0161,-46.5272,6.546,-1.4129,0.0101,0.0034,0.2197,0.0814,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940031,1,69.9481,-45.1779,5.7091,-0.0777,0.0093,0.0012,0.2425,0.1087,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940046,1,69.9333,-44.7652,5.556,0.032,0.0072,0.001,0.2582,0.1075,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940062,1,69.9203,-44.7022,5.7095,1.0274,0.0064,0.0001,0.2727,0.1172,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940078,1,69.9186,-44.0454,5.4698,1.5151,0.0058,0.0015,0.285,0.1292,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940093,1,69.934,-43.0389,4.853,2.0005,0.003,0.0043,0.296,0.1386,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940109,1,69.9579,-41.6824,3.9811,2.5188,-0.0005,0.0075,0.3088,0.153,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940125,1,69.9618,-40.0555,2.8693,3.3815,0.0002,0.0042,0.3305,0.1912,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940140,1,69.9479,-38.6856,1.9283,2.5628,0.0042,-0.0004,0.3818,0.2156,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940156,1,69.9324,-38.9119,1.6127,2.8259,0.0056,-0.0035,0.4049,0.219,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940171,1,69.9568,-42.1047,4.1804,3.732,0.0007,-0.006,0.3772,0.19,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940187,1,69.9871,-45.0671,6.3067,4.7388,-0.0013,-0.0054,0.3482,0.1742,0,1,1,6.43,1.608,37.72,37.33,0,0,1
353940203,1,70.0186,-47.2829,8.2933,5.2516,-0.0025,-0.0041,0.3347,0.1635,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940218,1,70.0671,-48.547,9.388,5.6064,-0.0054,-0.0006,0.3231,0.1517,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940234,1,70.1349,-47.912,9.2344,6.9142,-0.0165,0.0003,0.3141,0.1521,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940250,1,70.1932,-45.5134,7.9806,7.3842,-0.0236,0.0008,0.3303,0.1806,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940265,1,70.2181,-42.6637,5.973,7.4351,-0.0272,-0.0012,0.4,0.2271,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940281,1,70.2038,-37.9852,1.7734,5.427,-0.0084,-0.0063,0.5693,0.3276,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940296,1,70.2213,-37.136,1.1025,5.8092,-0.0315,-0.0276,0.6176,0.3362,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940312,1,70.2637,-38.0604,1.5221,5.2805,-0.0246,-0.019,0.5993,0.3494,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940328,1,70.3387,-39.9628,2.6678,6.6279,-0.0052,-0.0025,0.6382,0.3102,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940343,1,70.4269,-42.9664,4.2497,7.8348,-0.0052,-0.0034,0.6392,0.3081,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940359,1,70.5377,-45.1642,5.3421,9.1212,-0.0109,-0.0034,0.5959,0.3002,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940375,1,70.6683,-47.0764,6.1363,10.7309,-0.013,-0.0042,0.5633,0.2933,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940390,1,70.7838,-47.7315,6.2514,11.6936,-0.0123,-0.0036,0.5469,0.3461,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940406,1,70.8703,-47.0548,5.7809,11.5735,-0.01,-0.0025,0.6318,0.3602,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940421,1,71.0471,-44.36,4.1597,11.4525,-0.0095,-0.0036,0.6681,0.3966,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940437,1,71.1695,-44.7373,4.2152,11.5025,-0.0118,-0.0052,0.6682,0.3911,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940453,1,71.2916,-45.0659,4.3748,12.6627,-0.0106,-0.0039,0.6533,0.3999,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940468,1,71.415,-45.1055,4.8374,12.5968,-0.0096,-0.004,0.6522,0.3915,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940484,1,71.5426,-46.0341,5.2713,13.2318,-0.0103,-0.0057,0.6545,0.3853,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940500,1,71.7032,-46.1616,5.363,13.5459,-0.0162,-0.0067,0.5873,0.354,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940515,1,71.871,-46.3011,5.4395,14.1345,-0.0204,-0.0057,0.5321,0.374,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940531,1,72.1122,-43.468,3.6462,14.0897,-0.014,-0.0042,0.6063,0.4229,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940546,1,72.2089,-41.7157,2.3713,13.1598,-0.0114,-0.0043,0.6254,0.4616,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940562,1,72.3358,-40.1867,1.5074,12.4514,-0.0134,-0.005,0.651,0.4193,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940578,1,72.4741,-39.045,1.2026,12.8108,-0.0125,-0.0056,0.6312,0.4305,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940593,1,72.6186,-38.3088,1.4805,13.0999,-0.0099,-0.0076,0.6185,0.4256,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940609,1,72.7891,-35.0147,2.4402,12.4307,-0.0064,-0.0037,0.5395,0.4394,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940625,1,72.9857,-29.0998,3.5985,13.1895,-0.0074,-0.0071,0.4671,0.3906,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940640,1,73.2002,-25.2263,5.034,13.6812,-0.008,-0.0057,0.3922,0.3584,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940656,1,73.571,-22.5152,6.4562,14.0384,-0.0064,-0.0041,0.3713,0.3105,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940671,1,73.7181,-20.6451,6.5281,14.2393,-0.0058,-0.0033,0.3776,0.3248,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940687,1,73.8701,-19.7146,6.2668,13.2768,-0.0066,-0.0038,0.358,0.3221,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940703,1,74.033,-19.0147,5.937,13.2882,-0.007,-0.0041,0.3476,0.3113,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940718,1,74.1919,-19.4196,5.5477,12.7501,-0.0044,-0.0016,0.3538,0.3014,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940734,1,74.345,-21.0082,4.6849,12.7582,-0.0084,-0.0059,0.3634,0.2832,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940750,1,74.5027,-22.1851,3.6636,12.7458,-0.0103,-0.0068,0.3369,0.3046,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940765,1,74.6489,-22.7874,2.6573,12.2562,-0.0101,-0.0073,0.3572,0.3049,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940781,1,74.9418,-21.0472,0.5606,12.176,-0.0079,-0.0082,0.3515,0.3229,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940796,1,75.0917,-20.3543,0.0159,11.478,-0.0067,-0.0085,0.3579,0.316,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940812,1,75.2422,-20.0687,-0.2719,11.1989,-0.0054,-0.0078,0.3576,0.3138,0,1,1,6.43,1.608,37.71,37.33,0,0,1
353940828,1,75.3917,-19.2878,-0.4426,10.9385,-0.0045,-0.0077,0.3618,0.3046,0,1,1,6.43,1.774,37.71,37.33,0,0,1
353940843,1,75.5396,-19.8517,-0.1769,11.4775,-0.0039,-0.0068,0.3671,0.2923,0,1,1,6.43,1.952,37.71,37.33,0,0,1
353940859,1,75.6905,-20.5405,0.387,11.3972,-0.004,-0.0068,0.3535,0.285,0,1,1,6.43,2.108,37.71,37.33,0,0,1
353940875,1,75.8558,-20.73,0.801,11.0992,-0.0051,-0.0081,0.333,0.2642,0,1,1,6.43,2.251,37.71,37.33,0,0,1
353940890,1,76.0231,-20.6841,1.0037,11.801,-0.0088,-0.0108,0.3203,0.2474,0,1,1,6.43,2.385,37.71,37.33,0,0,1
353940906,1,76.1675,-20.6353,0.7999,11.8515,-0.0108,-0.0125,0.3529,0.2477,0,1,1,6.43,2.511,37.71,37.33,0,0,1
353940921,1,76.4028,-18.7248,-1.809,10.8705,-0.016,-0.0147,0.4126,0.2987,0,1,1,6.43,2.654,37.71,37.33,0,0,1
353940937,1,76.5144,-18.4047,-2.8502,10.6559,-0.009,-0.0039,0.4493,0.317,0,1,1,6.43,2.792,37.71,37.33,0,0,1
353940953,1,76.6398,-17.4576,-3.3882,9.8419,-0.0069,-0.0037,0.4579,0.3299,0,1,1,6.43,2.932,37.71,37.33,0,0,1
353940968,1,76.7857,-17.8394,-3.1121,10.806,-0.0059,-0.0043,0.4637,0.3115,0,1,1,6.43,3.058,37.7,37.33,0,0,1
353940984,1,76.9487,-18.4254,-2.3564,10.6902,-0.007,-0.0044,0.4254,0.3071,0,1,1,6.43,3.168,37.7,37.33,0,0,1
353941000,1,77.1211,-20.1874,-1.3027,11.2085,-0.0081,-0.0043,0.4001,0.2887,0,1,1,6.43,3.249,37.7,37.33,0,0,1
353941015,1,77.2924,-20.4805,-0.6027,12.0258,-0.009,-0.0043,0.3819,0.2736,0,1,1,6.43,3.322,37.7,37.33,0,0,1
353941031,1,77.6172,-21.7591,-0.0538,12.1379,-0.0109,-0.0049,0.3621,0.2693,0,1,1,6.43,3.375,37.7,37.33,0,0,1
353941046,1,77.7626,-21.8169,-0.5663,12.0619,-0.0088,-0.0051,0.3724,0.2778,0,1,1,6.43,3.425,37.7,37.33,0,0,1
353941062,1,77.8881,-21.8394,-1.3295,11.4894,-0.0076,-0.0055,0.3986,0.2995,0,1,1,6.43,3.471,37.7,37.33,0,0,1
353941078,1,78.0144,-21.1082,-2.2914,10.901,-0.0063,-0.0056,0.4034,0.3201,0,1,1,6.43,3.523,37.7,37.33,0,0,1
353941093,1,78.1453,-20.62,-2.9722,11.3544,-0.0058,-0.0059,0.4225,0.321,0,1,1,6.43,3.578,37.7,37.33,0,0,1
353941109,1,78.2792,-20.8802,-3.3358,10.6816,-0.0073,-0.0074,0.4231,0.324,0,1,1,6.43,3.626,37.7,37.33,0,0,1
353941125,1,78.4251,-21.4343,-3.3171,11.2976,-0.0068,-0.0073,0.4223,0.3135,0,1,1,6.43,3.666,37.7,37.33,0,0,1
353941140,1,78.5791,-21.1565,-3.083,11.3756,-0.0092,-0.0054,0.4114,0.3054,0,1,1,6.43,3.706,37.7,37.33,0,0,1
353941156,1,78.7382,-20.9189,-2.7465,11.5794,-0.0082,-0.0044,0.3951,0.3035,0,1,1,6.43,3.746,37.7,37.33,0,0,1
353941171,1,79.0513,-20.9656,-1.6641,11.9428,-0.0066,-0.0041,0.3823,0.2832,0,1,1,6.43,3.784,37.7,37.33,0,0,1
353941187,1,79.2195,-21.3244,-0.9585,11.5747,-0.0085,-0.0047,0.3405,0.2819,0,1,1,6.43,3.816,37.7,37.33,0,0,1
353941203,1,79.4005,-21.1459,-0.534,12.1503,-0.0095,-0.0048,0.3154,0.2575,0,1,1,6.43,3.847,37.7,37.33,0,0,1
353941218,1,79.5584,-20.7301,-0.1913,12.0199,-0.0073,-0.0044,0.3254,0.2591,0,1,1,6.43,3.882,37.7,37.33,0,0,1
353941234,1,79.702,-20.6447,-0.1355,12.1783,-0.0055,-0.0043,0.3345,0.2637,0,1,1,6.43,3.915,37.7,37.33,0,0,1
353941250,1,79.846,-19.626,0.0778,11.9161,-0.0046,-0.0044,0.333,0.2624,0,1,1,6.43,3.958,37.7,37.33,0,0,1
353941265,1,80.0076,-19.043,0.6609,11.2867,-0.0063,-0.0051,0.303,0.2551,0,1,1,6.43,4.004,37.7,37.33,0,0,1
353941281,1,80.1884,-18.0732,0.9415,11.9601,-0.0089,-0.0056,0.2663,0.2254,0,1,1,6.43,4.058,37.7,37.33,0,0,1
353941296,1,80.4804,-15.6903,0.1649,11.7241,-0.0079,-0.0038,0.2928,0.267,0,1,1,6.43,4.133,37.7,37.33,0,0,1
353941312,1,80.5976,-12.4097,-0.7749,10.7885,-0.0059,-0.0035,0.3061,0.2992,0,1,1,6.43,4.236,37.7,37.33,0,0,1
353941328,1,80.7185,-9.3813,-1.4432,10.4021,-0.0054,-0.0041,0.3222,0.3073,0,1,1,6.43,4.362,37.7,37.33,0,0,1
353941343,1,80.8697,-7.3053,-1.6759,10.6011,-0.006,-0.0051,0.2891,0.3033,0,1,1,6.43,4.497,37.7,37.33,0,0,1
353941359,1,81.0343,-5.8075,-1.2853,10.7519,-0.0061,-0.0051,0.2743,0.2895,0,1,1,6.43,4.635,37.7,37.33,0,0,1
353941375,1,81.1968,-5.4892,-0.7728,10.9849,-0.0054,-0.0057,0.2616,0.2768,0,1,1,6.43,4.765,37.7,37.33,0,0,1
353941390,1,81.3577,-5.2429,-0.3775,10.7704,-0.0054,-0.006,0.2535,0.2662,0,1,1,6.43,4.885,37.7,37.33,0,0,1
353941406,1,81.5133,-3.8397,-0.3001,11.3119,-0.0054,-0.006,0.2478,0.262,0,1,1,6.43,5.006,37.7,37.33,0,0,1
353941421,1,81.8109,-2.0702,-0.435,11.3329,-0.0044,-0.0064,0.2521,0.2604,0,1,1,6.43,5.131,37.7,37.33,0,0,1
353941437,1,81.9537,-1.6149,-0.6225,10.9124,-0.0044,-0.0079,0.2547,0.2625,0,1,1,6.43,5.247,37.7,37.33,0,0,1
353941453,1,82.0985,-0.6805,-1.1897,10.5831,-0.0049,-0.0089,0.2546,0.2623,0,1,1,6.43,5.359,37.7,37.33,0,0,1
353941468,1,82.2386,-0.0894,-1.6994,11.0154,-0.005,-0.0072,0.248,0.2853,0,1,1,6.43,5.464,37.7,37.33,0,0,1
353941484,1,82.3621,0.9603,-2.2684,10.3796,-0.0045,-0.0047,0.2796,0.2909,0,1,1,6.43,5.554,37.7,37.33,0,0,1
353941500,1,82.49,2.0615,-2.5495,10.1085,-0.0043,-0.0047,0.2803,0.2968,0,1,1,6.43,5.628,37.7,37.33,0,0,1
353941515,1,82.6397,1.9769,-2.0534,10.0009,-0.0044,-0.0054,0.2676,0.2754,0,1,1,6.43,5.695,37.7,37.33,0,0,1
353941531,1,82.9717,2.8171,-0.1601,10.6767,-0.004,-0.0067,0.239,0.2338,0,1,1,6.43,5.752,37.7,37.33,0,0,1
353941546,1,83.1283,3.4561,0.3975,11.1316,-0.0043,-0.008,0.2359,0.2275,0,1,1,6.43,5.8,37.7,37.33,0,0,1
353941562,1,83.2782,2.755,0.2475,11.0877,-0.0049,-0.0097,0.231,0.2304,0,1,1,6.43,5.848,37.7,37.33,0,0,1
353941578,1,83.4146,2.8979,-0.5894,10.4528,-0.0057,-0.009,0.2491,0.244,0,1,1,6.43,5.891,37.7,37.33,0,0,1
353941593,1,83.5284,2.1729,-1.9684,10.1139,-0.0057,-0.0067,0.2775,0.2733,0,1,1,6.43,5.934,37.7,37.33,0,0,1
353941609,1,83.6347,2.4123,-3.5367,10.0869,-0.0051,-0.0054,0.304,0.2985,0,1,1,6.43,5.972,37.7,37.33,0,0,1
353941625,1,83.7504,1.4922,-4.4157,9.7573,-0.0047,-0.0049,0.3167,0.3055,0,1,1,6.43,6.011,37.7,37.33,0,0,1
353941640,1,83.8897,2.2824,-4.4681,9.4554,-0.0044,-0.005,0.3086,0.2937,0,1,1,6.43,6.043,37.7,37.33,0,0,1
353941656,1,84.2304,1.348,-0.9349,10.1897,-0.0037,-0.0045,0.2485,0.2323,0,1,1,6.43,6.075,37.7,37.33,0,0,1
353941671,1,84.4034,1.0105,1.8091,10.7714,-0.0034,-0.0086,0.234,0.2029,0,1,1,6.43,6.107,37.7,37.33,0,0,1
353941687,1,84.5714,0.7064,4.0137,11.4231,-0.0049,-0.0052,0.2028,0.1813,0,1,1,6.43,6.136,37.7,37.33,0,0,1
353941703,1,84.7286,0.5741,5.4128,10.8267,-0.0044,-0.0049,0.2009,0.2017,0,1,1,6.43,6.163,37.7,37.33,0,0,1
353941718,1,84.875,0.114,5.193,10.9632,-0.0047,-0.0055,0.2118,0.1938,0,1,1,6.43,6.189,37.7,37.33,0,0,1
353941734,1,85.0075,-0.6755,4.0541,11.2131,-0.0056,-0.0055,0.2267,0.2051,0,1,1,6.43,6.211,37.69,37.33,0,0,1
353941750,1,85.1247,-0.827,2.1162,10.7135,-0.0059,-0.0068,0.2486,0.2276,0,1,1,6.43,6.23,37.69,37.33,0,0,1
353941765,1,85.2362,-1.6904,-0.1254,9.9442,-0.0057,-0.0076,0.2762,0.2443,0.043,1,1,6.43,6.245,37.69,37.33,0,0,1
353941781,1,85.2577,-2.3142,-3.7413,7.4027,-0.1939,-0.2498,0.2898,0.2613,0.564,1,1,6.43,6.256,37.69,37.33,0,0,1
353941796,1,85.1614,-2.4789,-4.7791,4.8307,-0.2141,-0.3031,0.2714,0.2387,0.722,1,1,6.43,6.267,37.69,37.33,0,0,1
353941812,1,84.9888,-2.4269,-4.7562,1.9789,-0.2485,-0.2511,0.2263,0.2075,0.889,1,1,6.43,6.277,37.69,37.33,0,0,1
353941828,1,84.7639,-2.7351,-4.0676,-1.7159,-0.3008,-0.297,0.1758,0.1548,1,1,1,6.43,6.285,37.69,37.33,0,0,1
353941843,1,84.5107,-3.0706,-3.2381,-5.4051,-0.3272,-0.3326,0.1255,0.1123,1,1,1,6.43,6.291,37.69,37.33,0,0,1
353941859,1,84.2389,-3.9978,-2.6298,-8.2247,-0.4019,-0.4171,0.0837,0.0735,1,1,1,6.43,6.295,37.69,37.33,0,0,1
353941875,1,83.942,-3.7146,-2.7076,-10.4228,-0.473,-0.5116,0.0507,0.0447,1,1,1,6.43,6.3,37.69,37.33,0,0,1
353941890,1,83.6002,-3.8663,-3.165,-12.9286,-0.4965,-0.5575,0.0244,0.0176,1,1,1,6.43,6.303,37.69,37.33,0,0.043,1
353941906,1,83.2078,-4.1311,-4.0107,-16.2344,-0.4081,-0.4856,-0.0038,-0.0062,1,1,1,6.43,6.306,37.69,37.33,0,0.564,1
353941921,1,82.3765,-4.5067,-4.3545,-21.5921,-0.2986,-0.277,-0.0581,-0.0551,1,1,1,6.43,6.308,37.69,37.33,0,0.722,1
353941937,1,81.9362,-5.2976,-3.5128,-22.8981,-0.2869,-0.2408,-0.078,-0.0743,1,1,1,6.43,6.308,37.69,37.33,0,0.889,1
353941953,1,81.4799,-6.4895,-2.3357,-24.9594,-0.3009,-0.2318,-0.0908,-0.0892,1,1,1,6.43,6.305,37.69,37.23,1,1,1
353941968,1,81.0094,-7.2765,-1.2066,-26.6804,-0.3324,-0.2477,-0.1017,-0.1019,1,1,1,6.43,6.3,37.69,37.16,1,1,1
353941984,1,80.5189,-8.0832,-0.4369,-28.0667,-0.3641,-0.2778,-0.1185,-0.1162,1,1,1,6.43,6.293,37.69,37.09,1,1,1
353942000,1,80.0089,-8.1249,-0.1646,-29.6039,-0.3713,-0.3106,-0.1407,-0.1327,1,1,1,6.43,6.286,37.69,37.04,1,1,1
353942015,1,79.5012,-8.5474,-0.3233,-31.4033,-0.3511,-0.3673,-0.1644,-0.1477,1,1,1,6.43,6.279,37.69,37.01,1,1,1
353942031,1,78.4586,-7.8388,-1.1576,-33.202,-0.3092,-0.3592,-0.206,-0.1733,1,1,1,6.43,6.273,37.69,36.98,1,1,1
353942046,1,77.9263,-7.8511,-1.2781,-34.9094,-0.3203,-0.3164,-0.2079,-0.1826,1,1,1,6.43,6.268,37.69,36.97,1,1,1
